Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1350255560,B. Ellis,Brian Ellis,Ellis,Brian,OF,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,L,R,1198,235,0,0.379,0.465,0.485,25,6,14.60%,13.60%,88.8,87.1,102.6,104.2,8.3,43.50%,21.70%,31.60%,58.30%,88.10%,15.10%,4.30%,0.00%,0.438,0.00%,0.854,81.80%,48%,86.30%
1,1431090476,A. Rodriguez,Alejandro Rodriguez,Rodriguez,Alejandro,C,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,874,223,0,0.323,0.382,0.229,6,9,9.70%,10.00%,82.6,87.9,96.3,100.3,7.7,23.80%,14.30%,44.90%,76.60%,94.40%,13.80%,6.20%,12.50%,0.075,0.00%,0.239,87.50%,24%,86.20%
1,1576950259,J. Kinker,Joe Kinker,Kinker,Joe,1B,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,1144,227,0,0.273,0.424,0.409,14,20,26.60%,17.70%,90.5,96.3,103.9,108.2,19.4,35.30%,23.50%,32.30%,49.10%,75.00%,29.70%,8.00%,62.50%,0.002,33.30%,0,51.90%,53%,75.30%
1,1022421626,R. Lasko,Ryan Lasko,Lasko,Ryan,OF,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,926,258,0,0.349,0.455,0.429,24,16,14.20%,9.90%,90.2,90.4,104.8,108.2,13.5,32.10%,21.40%,41.70%,69.90%,84.20%,20.00%,6.90%,0.00%,0.47,0.00%,1.166,59.40%,43%,83.40%
1,1587372120,A. Axelson,Andy Axelson,Axelson,Andy,C,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,202,43,0,0.279,0.375,0.355,6,0,14.50%,10.90%,84.1,90.3,96.2,97.9,3.6,40.00%,30.00%,43.60%,84.60%,86.40%,23.10%,6.40%,-,-,-,-,77.80%,40%,85.20%
1,1682626699,C. Brito,Chris Brito,Brito,Chris,IF,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,904,209,0,0.316,0.453,0.372,16,16,20.20%,14.50%,92.3,96.6,105.1,108.6,12.4,32.40%,23.50%,40.80%,65.10%,78.60%,28.50%,9.10%,16.70%,0.485,42.90%,0.158,56.40%,62%,77.80%
1,1411534514,D. Vincent,Dylan Vincent,Vincent,Dylan,OF,Canisius College,CAN,730218752,Canisius,BBC,L,R,668,189,0,0.312,0.351,0.327,8,0,24.00%,9.50%,84,82.9,97.9,103,17.9,35.30%,11.80%,45.20%,70.20%,75.80%,24.50%,10.20%,66.70%,0,0.00%,0.847,53.80%,24%,77.50%
1,1539066057,K. Kush,Kyle Kush,Kush,Kyle,IF,Canisius College,CAN,730218752,Canisius,BBC,L,R,726,181,0,0.232,0.311,0.218,6,2,20.20%,13.50%,81.8,85,96.5,96.9,-2,28.60%,9.50%,37.60%,68.10%,84.40%,24.60%,7.20%,50.00%,0.057,0.00%,-,81.30%,19%,81.00%
1,1453175207,S. Kaplan,Sam Kaplan,Kaplan,Sam,OF,Cornell University,COR,730298624,Cornell,BBC,R,R,359,90,0,0.311,0.419,0.251,6,7,36.50%,5.20%,96.6,96.6,96.6,96.6,33.3,0.00%,0.00%,47.90%,60.00%,100.00%,37.50%,17.30%,-,-,-,-,50.00%,100%,64.00%
1,1793397753,R. Ross,Ryan Ross,Ross,Ryan,IF,Cornell University,COR,730298624,Cornell,BBC,R,R,420,89,0,0.191,0.322,0.289,4,3,36.10%,13.00%,90.2,83.5,101.1,101.1,12,60.00%,40.00%,38.60%,57.10%,62.50%,28.00%,13.10%,-,-,-,-,42.90%,60%,66.00%
1,1843228865,W. Guy,Wils Guy,Guy,Wils,OF,Cornell University,COR,730298624,Cornell,BBC,R,R,541,127,0,0.252,0.344,0.283,7,4,20.10%,13.00%,83.9,82.4,97.6,99,29.2,37.50%,25.00%,45.10%,79.20%,78.90%,34.80%,9.60%,0.00%,0,100.00%,0,75.00%,25%,78.70%
1,1215549155,W. Morrison,Will Morrison,Morrison,Will,OF,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,563,185,0,0.265,0.34,0.27,14,5,25.20%,6.00%,82.3,88.1,98.1,102.6,7.3,40.00%,6.70%,42.80%,81.10%,70.00%,20.00%,8.20%,0.00%,0.104,-,-,77.80%,20%,80.90%
1,1672819226,G. Doyle,Gavin Doyle,Doyle,Gavin,IF,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,589,175,0,0.343,0.418,0.389,18,3,18.70%,16.90%,91.8,90.6,101.1,102.3,14.6,35.30%,23.50%,34.80%,55.90%,100.00%,20.50%,4.80%,0.00%,-,-,-,62.50%,41%,86.30%
1,1767461400,J. Allen,Jimmy Allen,Allen,Jimmy,2B,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,634,200,0,0.315,0.392,0.281,11,5,22.30%,12.60%,84.6,76.9,102.3,102.3,-0.5,33.30%,0.00%,36.00%,57.70%,80.00%,18.80%,3.20%,-,-,-,-,33.30%,50%,91.20%
1,1166437724,M. Sykes,Mason Sykes,Sykes,Mason,1B,University of Toledo,TOL,5388,Toledo,BBC,R,R,716,208,0,0.317,0.419,0.397,10,16,25.60%,5.80%,96.9,98.3,107,108.8,15.6,54.50%,27.30%,45.80%,70.40%,68.40%,22.50%,13.10%,-,-,100.00%,0,33.30%,55%,71.30%
1,1593708557,J. Williams,Jeron Williams,Williams,Jeron,IF,University of Toledo,TOL,5388,Toledo,BBC,R,R,646,231,0,0.325,0.356,0.3,6,3,9.00%,6.70%,84.3,82.6,99.6,104.3,-1.2,11.80%,0.00%,44.90%,63.30%,89.50%,12.90%,3.70%,-,-,-,-,75.00%,35%,91.70%
1,1582732358,K. All,Kollyn All,All,Kollyn,C,Butler University,BUT,730283520,Butler,BBC,R,R,611,168,0,0.262,0.316,0.21,10,5,20.40%,7.90%,85.5,85.2,98.3,100.1,20.3,38.70%,16.10%,45.70%,70.40%,92.10%,35.80%,7.50%,0.00%,0.148,40.00%,0.052,73.70%,32%,83.50%
1,1836535792,K. Van Liere,Kyle Van Liere,Van Liere,Kyle,OF,Butler University,BUT,730283520,Butler,BBC,R,R,385,107,0,0.206,0.274,0.127,3,1,25.40%,8.70%,75,78.1,87,87,17.7,8.30%,0.00%,45.20%,73.80%,80.60%,37.00%,9.40%,-,-,100.00%,0,45.00%,0%,79.30%
1,1492894570,B. Johnson,Brandon Johnson,Johnson,Brandon,OF,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,L,L,304,70,0,0.271,0.394,0.459,6,2,30.30%,16.90%,92.4,88.9,104.6,104.6,37.4,50.00%,50.00%,34.50%,53.80%,85.70%,41.70%,9.50%,-,-,-,-,80.00%,50%,72.40%
1,1620097912,M. Peters,Malik Peters,Peters,Malik,OF,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,648,174,0,0.287,0.34,0.233,9,2,21.30%,12.00%,87.7,95,102.3,104.4,5.5,25.00%,25.00%,40.10%,63.30%,84.20%,25.00%,7.40%,0.00%,0.127,0.00%,-,50.00%,38%,81.50%
1,1463524691,B. Zapp,Brian Zapp,Zapp,Brian,IF,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,L,R,665,169,0,0.225,0.312,0.223,8,5,28.20%,8.40%,71,83.1,94.5,94.5,6.4,12.50%,0.00%,40.90%,80.00%,90.00%,22.40%,10.10%,0.00%,0.852,-,-,18.20%,13%,75.40%
1,1978726801,B. Brokemond,Benji Brokemond,Brokemond,Benji,OF,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,R,R,561,152,0,0.342,0.409,0.242,10,1,21.10%,8.30%,73.2,83.2,100,102.1,-5.4,21.40%,0.00%,46.00%,86.00%,74.40%,23.20%,10.50%,44.40%,0.011,-,-,76.90%,14%,77.10%
1,1236260053,S. DEusanio,Steven DEusanio,DEusanio,Steven,IF,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,694,192,0,0.276,0.341,0.266,7,7,21.50%,9.60%,83.6,82.7,97.1,97.1,15,45.50%,18.20%,43.70%,69.20%,94.40%,28.20%,9.70%,0.00%,0.493,-,-,63.60%,27%,77.90%
1,1154801653,K. Kolden,Kodie Kolden,Kolden,Kodie,IF,Washington State University,WSU,4505,Washington State,BBC,R,R,757,174,0,0.259,0.318,0.297,6,2,19.40%,12.10%,82,85.5,99.5,107.6,6.7,26.90%,9.60%,42.40%,67.30%,85.20%,25.90%,10.60%,16.70%,0.223,41.70%,0.062,60.00%,22%,75.10%
1,1491383034,N. Rombach,Nate Rombach,Rombach,Nate,C,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,R,R,727,158,0,0.228,0.368,0.355,10,12,29.70%,10.80%,91.7,93.7,105.7,109.8,23,39.20%,23.00%,37.00%,62.10%,76.20%,21.50%,11.80%,50.00%,0.456,75.00%,0.1,55.30%,43%,68.00%
1,1514360729,G. Specht,George Specht,Specht,George,IF,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,S,R,636,158,0,0.209,0.304,0.27,10,7,25.40%,7.90%,83.2,83.8,99,105.3,15.2,32.10%,10.30%,45.60%,69.60%,82.20%,29.30%,12.10%,0.00%,0.47,36.40%,0.05,58.70%,23%,73.40%
1,1712644885,J. Grady,Jace Grady,Grady,Jace,OF,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,S,R,1056,232,0,0.31,0.404,0.309,12,10,21.70%,14.40%,86.1,86.1,101.5,107.7,13.7,27.90%,15.60%,41.80%,68.10%,83.70%,26.10%,10.90%,13.30%,0.208,53.80%,0.367,54.50%,30%,73.90%
1,1072269172,B. Schmitt,Blake Schmitt,Schmitt,Blake,C,Mercer University,MER,730240512,Mercer,BBC,L,R,238,45,0,0.2,0.342,0.239,2,2,25.80%,14.50%,80,85.1,97.6,99,10.2,26.70%,6.70%,40.80%,67.60%,87.00%,25.60%,11.80%,0.00%,-,-,-,63.60%,27%,71.10%
1,1107131655,E. Toth,Eric Toth,Toth,Eric,1B,Presbyterian College,PRE,730184192,Presbyterian,BBC,R,R,570,212,13,0.349,0.387,0.319,9,5,17.20%,9.00%,87.9,82,106,113.6,1.3,22.60%,3.20%,46.80%,77.60%,88.10%,32.40%,4.90%,37.50%,0.189,16.70%,0.125,71.40%,45%,89.50%
1,1277294911,J. Rohrbacher,Jozsef Rohrbacher,Rohrbacher,Jozsef,C,Mercer University,MER,730240512,Mercer,BBC,L,R,623,136,0,0.272,0.378,0.286,5,8,22.40%,11.50%,84.2,87.6,101.5,105.4,3.3,35.00%,28.30%,46.70%,75.80%,80.00%,26.80%,12.50%,23.50%,0.146,0.00%,-,54.70%,45%,73.20%
1,1903217304,T. Austin,Trevor Austin,Austin,Trevor,IF,Mercer University,MER,730240512,Mercer,BBC,R,R,772,173,0,0.272,0.325,0.277,8,2,16.00%,12.10%,80.9,82.6,96.5,99.7,13,38.10%,6.70%,44.90%,71.40%,91.40%,23.10%,7.10%,9.10%,0.33,50.00%,0.461,68.50%,15%,84.10%
1,1314748928,R. Brown,Reid Brown,Brown,Reid,1B,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,298,59,0,0.237,0.314,0.271,1,2,44.90%,11.60%,86.3,83.8,107,110.3,1.6,38.50%,23.10%,39.90%,63.80%,75.70%,22.10%,15.10%,-,-,0.00%,0.102,42.10%,62%,62.20%
1,1233275838,G. Guillemette,Garret Guillemette,Guillemette,Garret,C,University of Southern California,USC,5047,USC,BBC,R,R,651,189,0,0.286,0.345,0.286,10,5,15.30%,7.20%,86.5,85.5,103.5,107.2,7.3,22.30%,14.90%,47.00%,70.90%,88.30%,26.50%,9.50%,11.10%,0.232,38.90%,0.509,60.80%,37%,79.70%
1,1591158172,E. Kennedy,Eric Kennedy,Kennedy,Eric,OF,University of Texas,TEX,245,Texas,BBC,L,R,722,170,0,0.3,0.374,0.296,6,7,15.30%,9.90%,87,87,101,104.7,15.2,20.30%,14.50%,46.70%,73.80%,87.60%,26.80%,9.00%,17.20%,0.154,0.00%,0.246,72.10%,32%,80.70%
1,1596867499,D. Campbell,Dylan Campbell,Campbell,Dylan,IF,University of Texas,TEX,245,Texas,BBC,R,R,836,176,0,0.267,0.372,0.305,8,10,17.10%,13.70%,85.8,87.7,103.9,108.2,17.6,17.60%,10.60%,41.60%,66.10%,86.40%,16.50%,8.40%,31.00%,0.141,37.50%,0.083,63.00%,33%,79.90%
1,1757779195,T. Carlson,Tanner Carlson,Carlson,Tanner,IF,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,405,116,0,0.345,0.375,0.272,6,2,10.70%,7.60%,78.1,78.3,93.6,101.5,15.1,31.40%,2.90%,47.70%,60.00%,96.30%,40.40%,6.70%,50.00%,0.047,28.60%,0.151,71.40%,7%,86.00%
1,1108488811,J. Blankenship,Josh Blankenship,Blankenship,Josh,C,Lamar University,LAM,730162432,Lamar,BBC,R,R,787,188,0,0.34,0.409,0.399,15,4,16.70%,11.80%,88.4,97.9,102.5,106.9,6.8,38.20%,29.40%,43.20%,63.90%,87.00%,18.70%,9.30%,11.10%,0.124,40.00%,0.591,70.00%,47%,78.50%
1,1303399612,K. Bermudez,Kevin Bermudez,Bermudez,Kevin,IF,Lamar University,LAM,730162432,Lamar,BBC,R,R,920,208,0,0.269,0.37,0.299,11,5,14.30%,15.10%,81.4,80,99.4,101.8,8.5,29.70%,5.40%,35.30%,56.70%,90.20%,16.90%,4.10%,0.00%,0.367,0.00%,1.338,81.00%,24%,88.30%
1,1303477652,K. Banks,Kirkland Banks,Banks,Kirkland,IF,Lamar University,LAM,730162432,Lamar,BBC,R,R,498,139,0,0.273,0.325,0.216,6,1,12.90%,9.20%,76.2,75.5,94.1,102,2.6,30.40%,8.70%,47.20%,72.20%,89.70%,25.50%,8.20%,20.00%,0.124,33.30%,0.201,75.00%,9%,82.60%
1,1400985267,R. Snell,Ryan Snell,Snell,Ryan,C,Lamar University,LAM,730162432,Lamar,BBC,R,R,486,166,0,0.283,0.318,0.261,9,3,7.20%,3.30%,80.3,82.3,96,101.3,18.3,40.70%,11.10%,52.70%,72.10%,93.50%,32.70%,5.30%,0.00%,0.693,50.00%,0.05,62.50%,22%,89.80%
1,1726399453,B. MacNaughton,Ben MacNaughton,MacNaughton,Ben,OF,Lamar University,LAM,730162432,Lamar,BBC,R,R,429,124,0,0.177,0.218,0.244,1,0,10.80%,6.50%,77.7,73.2,93.1,98.8,0.9,12.00%,8.00%,48.00%,62.80%,81.50%,36.20%,8.90%,0.00%,0.501,-,-,72.00%,8%,81.60%
1,1045764373,J. Bell,James Bell,Bell,James,C,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,547,182,0,0.297,0.372,0.241,13,6,21.80%,11.70%,86.3,83,100.2,100.2,18.4,20.00%,13.30%,41.70%,64.70%,72.70%,23.30%,6.40%,50.00%,0,50.00%,0.759,57.10%,27%,84.60%
1,1321818662,M. Lee,Matthew Lee,Lee,Matthew,C,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,447,79,0,0.266,0.36,0.293,2,2,33.30%,15.20%,72.5,82.7,97.8,97.8,16.6,50.00%,25.00%,37.80%,72.00%,66.70%,21.90%,12.50%,-,-,-,-,57.10%,25%,66.90%
1,1998227601,A. Miller,AJ Miller,Miller,AJ,1B,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,L,L,598,201,0,0.294,0.393,0.351,16,12,28.40%,9.60%,87.4,89.7,104.8,105.1,25.7,15.40%,7.70%,40.00%,75.00%,90.50%,27.60%,8.20%,0.00%,0.767,0.00%,0.061,31.30%,38%,79.50%
1,1024371729,M. Meyer,Matthew Meyer,Meyer,Matthew,IF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,672,151,0,0.225,0.312,0.193,9,4,18.10%,9.00%,81.3,80.9,95.4,102,25.5,31.80%,9.10%,38.20%,56.10%,84.40%,19.80%,6.70%,-,-,0.00%,-,63.20%,14%,82.50%
1,1691384323,C. Elvis,Cole Elvis,Elvis,Cole,C,University of California,CAL,730152448,California,BBC,R,R,680,223,0,0.265,0.322,0.254,17,3,19.10%,10.80%,87.6,86.2,102.2,106.7,13.4,13.90%,5.60%,45.00%,76.30%,87.90%,31.00%,8.10%,50.00%,0,37.50%,0.575,61.30%,33%,82.00%
1,1210489724,C. VanDerGinst,Chase VanDerGinst,VanDerGinst,Chase,OF,Western Illinois University,WIU,730370560,Western Illinois,BBC,L,R,201,52,0,0.192,0.289,0.408,2,0,28.40%,13.40%,74.7,24.6,97.2,88.5,12,50.00%,0.00%,30.30%,66.70%,87.50%,27.30%,6.00%,-,-,-,-,66.70%,25%,80.30%
1,1457394817,B. Erbe,Brian Erbe,Erbe,Brian,IF,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,427,127,0,0.228,0.268,0.167,2,2,30.80%,4.90%,75.4,80.5,91.4,93.1,-3.9,21.40%,0.00%,47.10%,67.50%,81.50%,30.60%,13.60%,-,-,-,-,66.70%,0%,71.10%
1,1737130083,D. Botaletto,Derek Botaletto,Botaletto,Derek,SS,Western Illinois University,WIU,730370560,Western Illinois,BBC,L,R,532,183,0,0.284,0.306,0.225,5,1,16.90%,8.70%,84.2,87.8,95.9,95.9,4.9,15.40%,0.00%,49.20%,64.90%,95.80%,27.30%,6.40%,0.00%,0.304,-,-,50.00%,23%,87.00%
1,1859173839,J. Sievers,Jack Sievers,Sievers,Jack,OF,Western Illinois University,WIU,730370560,Western Illinois,BBC,R,R,414,132,0,0.242,0.285,0.217,4,1,23.60%,10.60%,78.5,90.7,89.5,93.4,-2.6,33.30%,0.00%,40.60%,66.70%,87.50%,27.50%,7.00%,-,-,-,-,54.50%,0%,82.70%
1,1172926961,S. Gergely,Seth Gergely,Gergely,Seth,OF,Indiana State University,INST,730350080,Indiana State,BBC,L,L,558,141,0,0.326,0.39,0.227,14,0,14.70%,7.10%,74.3,71,94.4,96.5,20.1,21.40%,0.00%,44.80%,73.70%,89.30%,23.30%,8.20%,33.30%,-,0.00%,-,78.60%,7%,81.60%
1,1611652501,K. Watson,Keegan Watson,Watson,Keegan,OF,Indiana State University,INST,730350080,Indiana State,BBC,R,R,416,102,0,0.275,0.351,0.173,3,6,22.30%,5.40%,83.2,84.5,102.6,103,11,10.00%,0.00%,43.50%,78.40%,79.30%,31.10%,11.30%,33.30%,0.096,50.00%,0,42.90%,30%,74.00%
1,1050884578,G. Bratetic,Gabe Bratetic,Bratetic,Gabe,C,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,528,138,0,0.232,0.302,0.328,6,4,25.00%,10.30%,79.4,94.3,98.5,103.5,2.9,46.70%,6.70%,43.60%,68.40%,84.60%,34.40%,10.60%,28.60%,0.231,50.00%,0.233,38.10%,13%,75.70%
1,1207478421,M. Vorhees,Manny Vorhees,Vorhees,Manny,IF,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,772,223,0,0.309,0.403,0.315,18,10,14.40%,11.80%,81.5,81,100.7,102.6,9.2,45.50%,13.60%,44.80%,69.80%,94.60%,23.20%,6.10%,0.00%,0.289,0.00%,0.643,81.30%,27%,86.40%
1,1259724088,B. Tucker,Brandon Tucker,Tucker,Brandon,OF,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,679,160,0,0.256,0.331,0.261,7,0,16.80%,12.00%,66.1,81.7,91,92,5,33.30%,0.00%,35.90%,71.40%,86.70%,17.00%,5.60%,0.00%,0.099,50.00%,-,66.70%,0%,84.40%
1,1732026755,N. Fisher,Noah Fisher,Fisher,Noah,IF,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,646,168,0,0.28,0.374,0.264,11,8,22.20%,9.80%,83.1,87.8,102.1,104.3,12,42.90%,19.00%,41.30%,61.40%,88.60%,33.30%,9.30%,0.00%,0.053,60.00%,0.002,42.90%,24%,77.50%
1,1957710183,J. Wakeham,Jayden Wakeham,Wakeham,Jayden,C,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,L,R,311,82,0,0.244,0.297,0.228,4,2,23.60%,6.70%,85.4,87.6,99.6,100.1,8.4,21.70%,21.70%,47.90%,76.30%,89.70%,33.30%,13.50%,20.00%,0.045,0.00%,0.494,65.20%,39%,71.80%
1,1974360156,A. Schneider,Adam Schneider,Schneider,Adam,OF,University of New Mexico,UNM,730153472,New Mexico,BBC,L,R,279,75,0,0.2,0.252,0.248,2,0,20.20%,10.10%,74.5,87.8,90.9,90.9,-7.3,31.30%,0.00%,45.50%,59.60%,85.70%,34.10%,7.50%,33.30%,0.12,-,0,78.60%,0%,83.50%
1,1102896384,J. Bullard,Jake Bullard,Bullard,Jake,1B,Stetson University,STET,730261504,Stetson,BBC,R,R,836,167,0,0.275,0.336,0.269,4,0,26.70%,17.00%,71.7,70.6,91.9,92.8,2.8,30.00%,0.00%,37.90%,62.90%,71.80%,19.00%,9.90%,33.30%,0.182,33.30%,0.158,75.00%,0%,73.80%
1,1724129830,C. Pregent,Christian Pregent,Pregent,Christian,C,Stetson University,STET,730261504,Stetson,BBC,R,R,576,129,0,0.209,0.297,0.341,8,5,20.80%,8.70%,91.7,86.4,107.6,108.4,21.9,37.50%,25.00%,47.90%,88.10%,81.10%,29.20%,14.10%,25.00%,1.308,57.10%,0.444,42.10%,44%,70.70%
1,1775239597,C. Hill,Cameron Hill,Hill,Cameron,OF,Stetson University,STET,730261504,Stetson,BBC,L,R,928,219,0,0.311,0.392,0.289,11,5,18.20%,10.20%,80.2,79.5,97.5,104.7,-2,40.90%,22.70%,46.30%,81.40%,81.30%,26.80%,11.90%,20.00%,0.006,50.00%,0,31.80%,32%,74.40%
1,1536988429,T. Harmon,Trae Harmon,Harmon,Trae,1B,Stetson University,STET,730261504,Stetson,BBC,R,R,292,53,0,0.132,0.229,0.366,1,0,38.20%,16.20%,84,92.6,92.6,92.6,29.6,50.00%,0.00%,42.10%,75.00%,66.70%,50.00%,18.80%,-,-,-,-,50.00%,0%,55.30%
1,1031852288,T. Harris,Trey Harris,Harris,Trey,OF,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,133,52,0,0.173,0.235,0.125,0,2,35.60%,3.40%,59.5,-,63.1,63.1,-2.4,33.30%,0.00%,41.40%,33.30%,100.00%,77.80%,6.80%,-,-,100.00%,0,42.90%,0%,83.60%
1,1280020024,J. Payton,Jack Payton,Payton,Jack,C,University of Louisville,LOU,5467,Louisville,BBC,R,R,1089,254,0,0.35,0.403,0.295,23,4,17.20%,10.80%,86,88.4,102,106.7,12.8,32.20%,18.80%,43.40%,67.60%,86.60%,26.70%,10.70%,10.30%,0.476,41.90%,0.059,55.60%,36%,75.30%
1,1565463349,C. Knapczyk,Christian Knapczyk,Knapczyk,Christian,IF,University of Louisville,LOU,5467,Louisville,BBC,L,R,894,217,0,0.346,0.422,0.338,12,2,9.90%,15.00%,81.6,84.4,97.8,101.4,1.7,25.60%,9.10%,44.10%,75.10%,89.90%,22.00%,4.80%,8.00%,0.248,28.60%,0.164,77.60%,20%,89.10%
1,1065974730,T. Josten,Tom Josten,Josten,Tom,IF,University of Central Florida,UCF,730256640,Central Florida,BBC,L,R,801,168,0,0.286,0.397,0.357,11,7,17.00%,12.40%,84.5,93.9,104.4,108,9.4,21.40%,14.30%,40.80%,65.60%,90.50%,25.50%,9.10%,25.00%,0.13,50.00%,0,52.00%,39%,77.70%
1,1273286400,C. Russo,Cole Russo,Russo,Cole,IF,University of Central Florida,UCF,730256640,Central Florida,BBC,L,R,379,92,0,0.228,0.26,0.132,4,2,35.40%,3.00%,83.6,92.6,96.7,104.2,3.9,15.40%,15.40%,45.10%,86.80%,66.70%,34.00%,15.80%,62.50%,0,100.00%,-,50.00%,31%,64.90%
1,1388536075,B. McCabe,Ben McCabe,McCabe,Ben,C,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,874,215,0,0.298,0.39,0.263,11,14,21.30%,7.60%,88.3,89,107.1,109,9.3,25.90%,14.80%,49.90%,71.40%,66.70%,29.60%,12.50%,33.30%,0.059,25.00%,-,65.50%,33%,75.00%
1,1766454875,N. Romano,Nick Romano,Romano,Nick,1B,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,198,41,0,0.366,0.498,0.494,3,3,28.00%,16.00%,84.8,94.9,105.1,105.1,5.9,40.00%,20.00%,40.90%,57.90%,100.00%,27.30%,9.60%,0.00%,-,0.00%,1.459,66.70%,40%,76.50%
1,1059325746,D. Wilkinson,Dylan Wilkinson,Wilkinson,Dylan,u,Longwood University,LONG,730219264,Longwood,BBC,L,R,350,132,0,0.28,0.302,0.208,9,0,17.60%,5.90%,78.6,80.6,93.4,97.5,12.4,29.00%,0.00%,50.30%,74.20%,89.80%,37.40%,8.60%,33.30%,0.33,62.50%,0.024,48.80%,6%,83.00%
1,1201275894,G. Ryan,Gregory Ryan,Ryan,Gregory,IF,Longwood University,LONG,730219264,Longwood,BBC,R,R,604,167,0,0.257,0.357,0.259,9,6,29.00%,13.00%,79,85.5,102,104.3,-0.5,23.50%,8.80%,37.60%,65.50%,73.60%,25.70%,11.10%,62.50%,0.022,58.30%,0.052,24.40%,29%,70.50%
1,1304223232,M. Dolberry,Michael Dolberry,Dolberry,Michael,OF,Longwood University,LONG,730219264,Longwood,BBC,R,R,537,162,0,0.241,0.304,0.214,6,1,31.80%,9.20%,80.7,91.4,101.6,107,11.2,25.80%,19.40%,37.10%,70.50%,79.10%,30.20%,8.20%,18.20%,0.095,55.60%,0.003,42.10%,29%,77.90%
1,1326345845,D. Kowalski,Drayven Kowalski,Kowalski,Drayven,C,Longwood University,LONG,730219264,Longwood,BBC,S,R,311,99,0,0.202,0.257,0.236,6,0,23.10%,8.50%,81.4,86.9,98.4,101.6,3.9,31.80%,18.20%,40.50%,59.10%,84.60%,28.20%,6.40%,11.10%,0.219,0.00%,0.054,54.20%,23%,84.10%
1,1002857307,C. Wetterau,Colin Wetterau,Wetterau,Colin,C,St. John's University (NY),SJU,4285,St. John's,BBC,L,R,481,120,0,0.192,0.252,0.27,6,0,18.30%,10.60%,80.3,82.3,94,97.6,9.9,37.90%,5.20%,40.10%,75.90%,92.00%,18.60%,5.20%,50.00%,-,-,-,73.50%,5%,87.00%
1,1431541672,H. McIntosh,Hogan McIntosh,McIntosh,Hogan,C,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,319,126,0,0.286,0.347,0.205,10,3,24.30%,8.10%,92.1,78.7,105.1,85.6,7.6,20.00%,0.00%,42.90%,40.90%,66.70%,40.00%,8.50%,-,-,-,-,35.70%,60%,80.30%
1,1470437553,E. Flowers,Elias Flowers,Flowers,Elias,OF,Jacksonville University,JAC,730335488,Jacksonville,BBC,L,L,314,87,0,0.264,0.329,0.361,3,1,13.30%,12.40%,76.7,91.8,96.9,98.8,4.9,30.80%,0.00%,39.50%,59.50%,90.90%,23.90%,6.10%,25.00%,1.63,-,-,54.50%,23%,84.70%
1,1723864759,K. Armstrong,Kris Armstrong,Armstrong,Kris,IF,University of Florida,FLA,730168320,Florida,BBC,S,R,443,100,0,0.23,0.304,0.278,5,2,27.60%,11.20%,87.8,85.6,102.5,108.2,19.6,28.60%,9.50%,52.40%,75.90%,85.40%,37.70%,18.70%,27.30%,0.257,50.00%,0.005,48.30%,38%,64.20%
